size	region	delta_x	delta_y	duration_clock	duration_mono	duration_sys	threads	method	i_o
2048	Elephant Valley	0.2	0.2	7.659126	0.689016	0.689011	32	pth	0
2048	Elephant Valley	0.2	0.2	7.426701	0.612651	0.612647	32	pth	0
2048	Elephant Valley	0.2	0.2	7.463085	0.61808	0.618076	32	pth	0
2048	Elephant Valley	0.2	0.2	7.453829	0.647629	0.647625	32	pth	0
2048	Elephant Valley	0.2	0.2	7.462486	0.583873	0.583869	32	pth	0
2048	Elephant Valley	0.2	0.2	7.24475	0.599884	0.599879	32	pth	0
4096	Elephant Valley	0.2	0.2	25.779167	26.269038	26.269035	1	pth	0
4096	Elephant Valley	0.2	0.2	26.495333	26.503819	26.503815	1	pth	0
4096	Elephant Valley	0.2	0.2	25.404478	25.416379	25.416375	1	pth	0
4096	Elephant Valley	0.2	0.2	24.482793	25.159594	25.159591	1	pth	0
4096	Elephant Valley	0.2	0.2	24.975347	25.281185	25.281181	1	pth	0
4096	Elephant Valley	0.2	0.2	24.839933	25.073902	25.073898	1	pth	0
4096	Elephant Valley	0.2	0.2	27.609361	27.618813	27.618809	1	pth	0
4096	Elephant Valley	0.2	0.2	25.859929	25.882246	25.882242	1	pth	0
4096	Elephant Valley	0.2	0.2	26.156152	26.168711	26.168705	1	pth	0
4096	Elephant Valley	0.2	0.2	25.884808	25.908401	25.908398	1	pth	0
4096	Elephant Valley	0.2	0.2	25.970642	22.843323	22.84332	2	pth	0
4096	Elephant Valley	0.2	0.2	25.325578	12.836872	12.836869	2	pth	0
4096	Elephant Valley	0.2	0.2	25.258047	12.657497	12.657494	2	pth	0
4096	Elephant Valley	0.2	0.2	25.925684	13.501004	13.501	2	pth	0
4096	Elephant Valley	0.2	0.2	25.913523	13.264204	13.264199	2	pth	0
4096	Elephant Valley	0.2	0.2	25.477276	14.453312	14.453309	2	pth	0
4096	Elephant Valley	0.2	0.2	24.993093	12.657244	12.65724	2	pth	0
4096	Elephant Valley	0.2	0.2	25.145485	12.683149	12.683145	2	pth	0
4096	Elephant Valley	0.2	0.2	25.031543	12.726059	12.726056	2	pth	0
4096	Elephant Valley	0.2	0.2	29.525578	29.860749	29.860745	2	pth	0
4096	Elephant Valley	0.2	0.2	25.093082	7.29812	7.298115	4	pth	0
4096	Elephant Valley	0.2	0.2	28.438745	8.777278	8.777272	4	pth	0
4096	Elephant Valley	0.2	0.2	25.283859	7.399707	7.399703	4	pth	0
4096	Elephant Valley	0.2	0.2	25.032222	7.180823	7.180819	4	pth	0
4096	Elephant Valley	0.2	0.2	25.529225	9.920231	9.920228	4	pth	0
4096	Elephant Valley	0.2	0.2	27.618815	16.263984	16.26398	4	pth	0
4096	Elephant Valley	0.2	0.2	27.026721	15.163291	15.163287	4	pth	0
4096	Elephant Valley	0.2	0.2	27.572524	14.985285	14.985282	4	pth	0
4096	Elephant Valley	0.2	0.2	28.0953	16.033851	16.033849	4	pth	0
4096	Elephant Valley	0.2	0.2	25.332725	7.276483	7.276479	4	pth	0
4096	Elephant Valley	0.2	0.2	27.421248	8.879782	8.87978	8	pth	0
4096	Elephant Valley	0.2	0.2	27.71626	4.853721	4.85372	8	pth	0
4096	Elephant Valley	0.2	0.2	27.48419	4.894269	4.894265	8	pth	0
4096	Elephant Valley	0.2	0.2	25.056017	3.870158	3.870153	8	pth	0
4096	Elephant Valley	0.2	0.2	26.771573	5.078123	5.07812	8	pth	0
4096	Elephant Valley	0.2	0.2	25.056014	3.931301	3.931297	8	pth	0
4096	Elephant Valley	0.2	0.2	25.069118	3.942591	3.942588	8	pth	0
4096	Elephant Valley	0.2	0.2	25.028791	3.966956	3.966952	8	pth	0
4096	Elephant Valley	0.2	0.2	26.536021	5.024977	5.024974	8	pth	0
4096	Elephant Valley	0.2	0.2	24.960192	4.09054	4.090536	8	pth	0
4096	Elephant Valley	0.2	0.2	26.924722	3.217063	3.217059	16	pth	0
4096	Elephant Valley	0.2	0.2	27.45104	2.690456	2.690452	16	pth	0
4096	Elephant Valley	0.2	0.2	27.389635	2.758625	2.758622	16	pth	0
4096	Elephant Valley	0.2	0.2	27.959879	3.534263	3.534258	16	pth	0
4096	Elephant Valley	0.2	0.2	27.592217	2.742137	2.742134	16	pth	0
4096	Elephant Valley	0.2	0.2	28.055732	3.156606	3.156601	16	pth	0
4096	Elephant Valley	0.2	0.2	28.19901	2.91033	2.910327	16	pth	0
4096	Elephant Valley	0.2	0.2	27.813988	2.689286	2.689283	16	pth	0
4096	Elephant Valley	0.2	0.2	27.056396	2.862213	2.862207	16	pth	0
4096	Elephant Valley	0.2	0.2	27.443729	3.198449	3.198445	16	pth	0
4096	Elephant Valley	0.2	0.2	29.269716	2.156211	2.156208	32	pth	0
4096	Elephant Valley	0.2	0.2	28.903267	2.254286	2.254282	32	pth	0
4096	Elephant Valley	0.2	0.2	29.757135	2.449286	2.449281	32	pth	0
4096	Elephant Valley	0.2	0.2	29.285448	2.114187	2.114183	32	pth	0
4096	Elephant Valley	0.2	0.2	28.973983	2.250409	2.250405	32	pth	0
4096	Elephant Valley	0.2	0.2	28.948897	2.039719	2.039715	32	pth	0
4096	Elephant Valley	0.2	0.2	29.373411	2.068443	2.068438	32	pth	0
4096	Elephant Valley	0.2	0.2	29.065006	2.113336	2.113331	32	pth	0
4096	Elephant Valley	0.2	0.2	29.297148	2.149289	2.149285	32	pth	0
4096	Elephant Valley	0.2	0.2	29.741487	2.081175	2.081173	32	pth	0
8192	Elephant Valley	0.2	0.2	105.972896	113.390385	113.390381	1	pth	0
8192	Elephant Valley	0.2	0.2	103.638179	109.947402	109.947398	1	pth	0
8192	Elephant Valley	0.2	0.2	107.320901	198.44161	198.441608	1	pth	0
8192	Elephant Valley	0.2	0.2	102.10175	104.441984	104.44198	1	pth	0
8192	Elephant Valley	0.2	0.2	102.318368	102.421286	102.421282	1	pth	0
8192	Elephant Valley	0.2	0.2	103.644897	104.218736	104.218732	1	pth	0
8192	Elephant Valley	0.2	0.2	101.368453	101.484794	101.484789	1	pth	0
8192	Elephant Valley	0.2	0.2	106.720423	109.465292	109.465287	1	pth	0
8192	Elephant Valley	0.2	0.2	114.470304	205.813886	205.813884	1	pth	0
8192	Elephant Valley	0.2	0.2	101.6671	103.090871	103.090866	1	pth	0
8192	Elephant Valley	0.2	0.2	103.7777	52.674731	52.674726	2	pth	0
8192	Elephant Valley	0.2	0.2	100.471962	50.740786	50.740781	2	pth	0
8192	Elephant Valley	0.2	0.2	101.81384	52.865565	52.865561	2	pth	0
8192	Elephant Valley	0.2	0.2	102.01559	52.875901	52.875898	2	pth	0
8192	Elephant Valley	0.2	0.2	101.9654	53.873802	53.873799	2	pth	0
8192	Elephant Valley	0.2	0.2	113.798537	62.640647	62.640644	2	pth	0
8192	Elephant Valley	0.2	0.2	110.551308	107.423123	107.42312	2	pth	0
8192	Elephant Valley	0.2	0.2	109.100168	107.765621	107.765618	2	pth	0
8192	Elephant Valley	0.2	0.2	100.626496	51.412779	51.412774	2	pth	0
8192	Elephant Valley	0.2	0.2	100.517847	51.219112	51.219108	2	pth	0
8192	Elephant Valley	0.2	0.2	104.307227	31.090368	31.090364	4	pth	0
8192	Elephant Valley	0.2	0.2	101.229426	28.976908	28.976904	4	pth	0
8192	Elephant Valley	0.2	0.2	112.076139	60.342845	60.342841	4	pth	0
8192	Elephant Valley	0.2	0.2	101.032141	29.247024	29.24702	4	pth	0
8192	Elephant Valley	0.2	0.2	102.860861	30.319606	30.319602	4	pth	0
8192	Elephant Valley	0.2	0.2	101.561993	29.002576	29.002572	4	pth	0
8192	Elephant Valley	0.2	0.2	101.536429	29.256324	29.256319	4	pth	0
8192	Elephant Valley	0.2	0.2	112.00231	29.192292	29.192286	4	pth	0
8192	Elephant Valley	0.2	0.2	106.466855	55.920029	55.920025	4	pth	0
8192	Elephant Valley	0.2	0.2	105.137573	43.249893	43.249889	4	pth	0
8192	Elephant Valley	0.2	0.2	113.486924	30.185231	30.185226	8	pth	0
8192	Elephant Valley	0.2	0.2	110.246047	34.89802	34.898016	8	pth	0
8192	Elephant Valley	0.2	0.2	113.892456	35.893382	35.893376	8	pth	0
8192	Elephant Valley	0.2	0.2	105.506565	16.930456	16.930452	8	pth	0
8192	Elephant Valley	0.2	0.2	105.984465	17.072723	17.072719	8	pth	0
8192	Elephant Valley	0.2	0.2	112.069181	19.926464	19.926461	8	pth	0
8192	Elephant Valley	0.2	0.2	104.13323	16.278884	16.27888	8	pth	0
8192	Elephant Valley	0.2	0.2	108.418237	30.43512	30.435116	8	pth	0
8192	Elephant Valley	0.2	0.2	113.574411	31.628726	31.628723	8	pth	0
8192	Elephant Valley	0.2	0.2	109.398832	33.293122	33.293118	8	pth	0
8192	Elephant Valley	0.2	0.2	112.796558	20.609105	20.609102	16	pth	0
8192	Elephant Valley	0.2	0.2	115.19881	12.035041	12.035038	16	pth	0
8192	Elephant Valley	0.2	0.2	111.865296	13.117424	13.11742	16	pth	0
8192	Elephant Valley	0.2	0.2	116.483017	20.959116	20.959112	16	pth	0
8192	Elephant Valley	0.2	0.2	114.199097	20.852819	20.852815	16	pth	0
8192	Elephant Valley	0.2	0.2	115.691086	19.497848	19.497845	16	pth	0
8192	Elephant Valley	0.2	0.2	113.871601	13.202975	13.202972	16	pth	0
8192	Elephant Valley	0.2	0.2	115.51324	15.280215	15.280211	16	pth	0
8192	Elephant Valley	0.2	0.2	111.518998	13.019989	13.019985	16	pth	0
8192	Elephant Valley	0.2	0.2	116.366723	20.965988	20.965985	16	pth	0
8192	Elephant Valley	0.2	0.2	118.062927	12.47767	12.477667	32	pth	0
8192	Elephant Valley	0.2	0.2	118.995139	8.726878	8.726874	32	pth	0
8192	Elephant Valley	0.2	0.2	122.132092	10.525797	10.525792	32	pth	0
8192	Elephant Valley	0.2	0.2	120.780257	13.227523	13.22752	32	pth	0
8192	Elephant Valley	0.2	0.2	116.468699	8.856298	8.856295	32	pth	0
8192	Elephant Valley	0.2	0.2	117.92188	8.225219	8.225215	32	pth	0
8192	Elephant Valley	0.2	0.2	118.077244	8.50329	8.503287	32	pth	0
8192	Elephant Valley	0.2	0.2	117.807706	7.537435	7.537431	32	pth	0
8192	Elephant Valley	0.2	0.2	120.643254	12.634704	12.634701	32	pth	0
8192	Elephant Valley	0.2	0.2	119.136668	12.991358	12.991355	32	pth	0
16	Elephant Valley	0.2	0.2	0.000421	0.00041	0.000409	1	omp	0
16	Elephant Valley	0.2	0.2	0.000415	0.000403	0.000401	1	omp	0
16	Elephant Valley	0.2	0.2	0.000419	0.000404	0.000403	1	omp	0
16	Elephant Valley	0.2	0.2	0.000416	0.000404	0.000402	1	omp	0
16	Elephant Valley	0.2	0.2	0.000414	0.000403	0.000401	1	omp	0
16	Elephant Valley	0.2	0.2	0.000414	0.000403	0.000402	1	omp	0
16	Elephant Valley	0.2	0.2	0.000412	0.000402	0.000401	1	omp	0
16	Elephant Valley	0.2	0.2	0.000566	0.000553	0.000552	1	omp	0
16	Elephant Valley	0.2	0.2	0.000572	0.000559	0.000558	1	omp	0
16	Elephant Valley	0.2	0.2	0.000573	0.000561	0.000559	1	omp	0
16	Elephant Valley	0.2	0.2	0.000424	0.000411	0.000409	2	omp	0
16	Elephant Valley	0.2	0.2	0.002513	0.002196	0.002195	2	omp	0
16	Elephant Valley	0.2	0.2	0.001753	0.001691	0.001689	2	omp	0
16	Elephant Valley	0.2	0.2	0.001174	0.001161	0.001159	2	omp	0
16	Elephant Valley	0.2	0.2	0.000913	0.000928	0.000927	2	omp	0
16	Elephant Valley	0.2	0.2	0.006728	0.006754	0.006753	2	omp	0
16	Elephant Valley	0.2	0.2	0.006682	0.00682	0.006818	2	omp	0
16	Elephant Valley	0.2	0.2	0.000408	0.000395	0.000394	2	omp	0
16	Elephant Valley	0.2	0.2	0.003406	0.003422	0.003421	2	omp	0
16	Elephant Valley	0.2	0.2	0.000384	0.000373	0.000372	2	omp	0
16	Elephant Valley	0.2	0.2	0.013999	0.007909	0.007908	4	omp	0
16	Elephant Valley	0.2	0.2	0.013289	0.006782	0.006781	4	omp	0
16	Elephant Valley	0.2	0.2	0.012721	0.006491	0.006489	4	omp	0
16	Elephant Valley	0.2	0.2	0.013372	0.006823	0.006822	4	omp	0
16	Elephant Valley	0.2	0.2	0.013457	0.006825	0.006824	4	omp	0
16	Elephant Valley	0.2	0.2	0.012768	0.006452	0.00645	4	omp	0
16	Elephant Valley	0.2	0.2	0.013453	0.006872	0.006871	4	omp	0
16	Elephant Valley	0.2	0.2	0.012682	0.006515	0.006514	4	omp	0
16	Elephant Valley	0.2	0.2	0.015614	0.008073	0.008072	4	omp	0
16	Elephant Valley	0.2	0.2	0.020426	0.01144	0.011439	4	omp	0
16	Elephant Valley	0.2	0.2	0.041035	0.019159	0.019159	8	omp	0
16	Elephant Valley	0.2	0.2	0.039314	0.021647	0.021645	8	omp	0
16	Elephant Valley	0.2	0.2	0.034386	0.017643	0.017641	8	omp	0
16	Elephant Valley	0.2	0.2	0.039555	0.02082	0.020819	8	omp	0
16	Elephant Valley	0.2	0.2	0.038831	0.021799	0.021798	8	omp	0
16	Elephant Valley	0.2	0.2	0.03929	0.020962	0.020961	8	omp	0
16	Elephant Valley	0.2	0.2	0.037059	0.018723	0.018722	8	omp	0
16	Elephant Valley	0.2	0.2	0.034367	0.017041	0.01704	8	omp	0
16	Elephant Valley	0.2	0.2	0.03719	0.019019	0.019018	8	omp	0
16	Elephant Valley	0.2	0.2	0.034096	0.017365	0.017364	8	omp	0
16	Elephant Valley	0.2	0.2	0.047775	0.015875	0.015874	16	omp	0
16	Elephant Valley	0.2	0.2	0.034983	0.008793	0.008792	16	omp	0
16	Elephant Valley	0.2	0.2	0.052971	0.01848	0.018479	16	omp	0
16	Elephant Valley	0.2	0.2	0.076716	0.020053	0.020052	16	omp	0
16	Elephant Valley	0.2	0.2	0.047922	0.016968	0.016967	16	omp	0
16	Elephant Valley	0.2	0.2	0.047434	0.017066	0.017064	16	omp	0
16	Elephant Valley	0.2	0.2	0.053609	0.017111	0.01711	16	omp	0
16	Elephant Valley	0.2	0.2	0.053827	0.020087	0.020086	16	omp	0
16	Elephant Valley	0.2	0.2	0.082543	0.027346	0.027345	16	omp	0
16	Elephant Valley	0.2	0.2	0.079601	0.026488	0.026487	16	omp	0
16	Elephant Valley	0.2	0.2	0.144235	0.029034	0.029033	32	omp	0
16	Elephant Valley	0.2	0.2	0.155659	0.031935	0.031934	32	omp	0
16	Elephant Valley	0.2	0.2	0.143313	0.028134	0.028132	32	omp	0
16	Elephant Valley	0.2	0.2	0.194394	0.029916	0.029916	32	omp	0
16	Elephant Valley	0.2	0.2	0.150448	0.025449	0.025447	32	omp	0
16	Elephant Valley	0.2	0.2	0.200984	0.036484	0.036483	32	omp	0
16	Elephant Valley	0.2	0.2	0.144954	0.025542	0.025541	32	omp	0
16	Elephant Valley	0.2	0.2	0.187852	0.030911	0.03091	32	omp	0
16	Elephant Valley	0.2	0.2	0.145588	0.024828	0.024826	32	omp	0
16	Elephant Valley	0.2	0.2	0.187354	0.030535	0.030534	32	omp	0
32	Elephant Valley	0.2	0.2	0.001542	0.001533	0.001531	1	omp	0
32	Elephant Valley	0.2	0.2	0.001541	0.001531	0.00153	1	omp	0
32	Elephant Valley	0.2	0.2	0.001543	0.001534	0.001532	1	omp	0
32	Elephant Valley	0.2	0.2	0.001554	0.001544	0.001543	1	omp	0
32	Elephant Valley	0.2	0.2	0.001566	0.001559	0.001557	1	omp	0
32	Elephant Valley	0.2	0.2	0.001553	0.001544	0.001542	1	omp	0
32	Elephant Valley	0.2	0.2	0.001533	0.001525	0.001523	1	omp	0
32	Elephant Valley	0.2	0.2	0.00155	0.001542	0.00154	1	omp	0
32	Elephant Valley	0.2	0.2	0.00155	0.001541	0.00154	1	omp	0
32	Elephant Valley	0.2	0.2	0.002153	0.002141	0.002139	1	omp	0
32	Elephant Valley	0.2	0.2	0.001209	0.001196	0.001194	2	omp	0
32	Elephant Valley	0.2	0.2	0.000877	0.000865	0.000863	2	omp	0
32	Elephant Valley	0.2	0.2	0.000866	0.000856	0.000855	2	omp	0
32	Elephant Valley	0.2	0.2	0.001601	0.000873	0.000872	2	omp	0
32	Elephant Valley	0.2	0.2	0.001174	0.000887	0.000885	2	omp	0
32	Elephant Valley	0.2	0.2	0.000886	0.000876	0.000875	2	omp	0
32	Elephant Valley	0.2	0.2	0.000879	0.000869	0.000868	2	omp	0
32	Elephant Valley	0.2	0.2	0.001187	0.000902	0.000901	2	omp	0
32	Elephant Valley	0.2	0.2	0.000881	0.000872	0.00087	2	omp	0
32	Elephant Valley	0.2	0.2	0.002955	0.002946	0.002945	2	omp	0
32	Elephant Valley	0.2	0.2	0.019526	0.007535	0.007533	4	omp	0
32	Elephant Valley	0.2	0.2	0.012677	0.005816	0.005814	4	omp	0
32	Elephant Valley	0.2	0.2	0.020452	0.007248	0.007247	4	omp	0
32	Elephant Valley	0.2	0.2	0.014992	0.005333	0.005332	4	omp	0
32	Elephant Valley	0.2	0.2	0.015163	0.007731	0.00773	4	omp	0
32	Elephant Valley	0.2	0.2	0.019404	0.006676	0.006675	4	omp	0
32	Elephant Valley	0.2	0.2	0.020971	0.007658	0.007656	4	omp	0
32	Elephant Valley	0.2	0.2	0.013143	0.005318	0.005318	4	omp	0
32	Elephant Valley	0.2	0.2	0.013748	0.005616	0.005615	4	omp	0
32	Elephant Valley	0.2	0.2	0.022002	0.007577	0.007575	4	omp	0
32	Elephant Valley	0.2	0.2	0.033924	0.014443	0.014442	8	omp	0
32	Elephant Valley	0.2	0.2	0.03533	0.012968	0.012967	8	omp	0
32	Elephant Valley	0.2	0.2	0.033837	0.012484	0.012483	8	omp	0
32	Elephant Valley	0.2	0.2	0.043172	0.014672	0.014671	8	omp	0
32	Elephant Valley	0.2	0.2	0.038769	0.017478	0.017476	8	omp	0
32	Elephant Valley	0.2	0.2	0.038091	0.016734	0.016732	8	omp	0
32	Elephant Valley	0.2	0.2	0.034115	0.012059	0.012058	8	omp	0
32	Elephant Valley	0.2	0.2	0.042845	0.014664	0.014663	8	omp	0
32	Elephant Valley	0.2	0.2	0.033092	0.013325	0.013324	8	omp	0
32	Elephant Valley	0.2	0.2	0.042826	0.020061	0.02006	8	omp	0
32	Elephant Valley	0.2	0.2	0.060227	0.018526	0.018524	16	omp	0
32	Elephant Valley	0.2	0.2	0.06741	0.021384	0.021383	16	omp	0
32	Elephant Valley	0.2	0.2	0.064842	0.01879	0.018789	16	omp	0
32	Elephant Valley	0.2	0.2	0.063608	0.020754	0.020752	16	omp	0
32	Elephant Valley	0.2	0.2	0.059917	0.018998	0.018997	16	omp	0
32	Elephant Valley	0.2	0.2	0.063406	0.019979	0.019978	16	omp	0
32	Elephant Valley	0.2	0.2	0.08794	0.029689	0.029688	16	omp	0
32	Elephant Valley	0.2	0.2	0.080144	0.023118	0.023117	16	omp	0
32	Elephant Valley	0.2	0.2	0.056307	0.016711	0.016709	16	omp	0
32	Elephant Valley	0.2	0.2	0.05879	0.018127	0.018125	16	omp	0
32	Elephant Valley	0.2	0.2	0.101366	0.017904	0.017903	32	omp	0
32	Elephant Valley	0.2	0.2	0.139446	0.023388	0.023386	32	omp	0
32	Elephant Valley	0.2	0.2	0.151348	0.023608	0.023607	32	omp	0
32	Elephant Valley	0.2	0.2	0.187186	0.032689	0.032688	32	omp	0
32	Elephant Valley	0.2	0.2	0.172437	0.025307	0.025306	32	omp	0
32	Elephant Valley	0.2	0.2	0.175892	0.030011	0.03001	32	omp	0
32	Elephant Valley	0.2	0.2	0.191334	0.034378	0.034377	32	omp	0
32	Elephant Valley	0.2	0.2	0.146268	0.028481	0.02848	32	omp	0
32	Elephant Valley	0.2	0.2	0.187296	0.030561	0.030559	32	omp	0
32	Elephant Valley	0.2	0.2	0.170351	0.027868	0.027867	32	omp	0
64	Elephant Valley	0.2	0.2	0.008458	0.008445	0.008444	1	omp	0
64	Elephant Valley	0.2	0.2	0.006193	0.006183	0.006182	1	omp	0
64	Elephant Valley	0.2	0.2	0.008531	0.008518	0.008516	1	omp	0
64	Elephant Valley	0.2	0.2	0.006198	0.006189	0.006187	1	omp	0
64	Elephant Valley	0.2	0.2	0.006194	0.006185	0.006184	1	omp	0
64	Elephant Valley	0.2	0.2	0.006193	0.006185	0.006184	1	omp	0
64	Elephant Valley	0.2	0.2	0.006212	0.006203	0.006202	1	omp	0
64	Elephant Valley	0.2	0.2	0.006199	0.006191	0.00619	1	omp	0
64	Elephant Valley	0.2	0.2	0.006199	0.006191	0.006189	1	omp	0
64	Elephant Valley	0.2	0.2	0.006177	0.006167	0.006166	1	omp	0
64	Elephant Valley	0.2	0.2	0.003223	0.003214	0.003213	2	omp	0
64	Elephant Valley	0.2	0.2	0.005153	0.003231	0.00323	2	omp	0
64	Elephant Valley	0.2	0.2	0.004978	0.003137	0.003137	2	omp	0
64	Elephant Valley	0.2	0.2	0.005873	0.003202	0.003201	2	omp	0
64	Elephant Valley	0.2	0.2	0.004313	0.003201	0.003199	2	omp	0
64	Elephant Valley	0.2	0.2	0.003221	0.003212	0.00321	2	omp	0
64	Elephant Valley	0.2	0.2	0.004815	0.003166	0.003165	2	omp	0
64	Elephant Valley	0.2	0.2	0.003196	0.003166	0.003165	2	omp	0
64	Elephant Valley	0.2	0.2	0.005764	0.003133	0.003132	2	omp	0
64	Elephant Valley	0.2	0.2	0.004093	0.003224	0.003223	2	omp	0
64	Elephant Valley	0.2	0.2	0.02322	0.00915	0.009148	4	omp	0
64	Elephant Valley	0.2	0.2	0.023246	0.009159	0.009157	4	omp	0
64	Elephant Valley	0.2	0.2	0.016394	0.008942	0.008941	4	omp	0
64	Elephant Valley	0.2	0.2	0.02205	0.009126	0.009124	4	omp	0
64	Elephant Valley	0.2	0.2	0.019367	0.007716	0.007714	4	omp	0
64	Elephant Valley	0.2	0.2	0.02402	0.009268	0.009266	4	omp	0
64	Elephant Valley	0.2	0.2	0.017982	0.007351	0.007349	4	omp	0
64	Elephant Valley	0.2	0.2	0.022094	0.009191	0.009189	4	omp	0
64	Elephant Valley	0.2	0.2	0.017268	0.007431	0.00743	4	omp	0
64	Elephant Valley	0.2	0.2	0.019542	0.007782	0.00778	4	omp	0
64	Elephant Valley	0.2	0.2	0.03805	0.013838	0.013837	8	omp	0
64	Elephant Valley	0.2	0.2	0.037975	0.015277	0.015276	8	omp	0
64	Elephant Valley	0.2	0.2	0.038039	0.013782	0.01378	8	omp	0
64	Elephant Valley	0.2	0.2	0.038056	0.013482	0.013481	8	omp	0
64	Elephant Valley	0.2	0.2	0.037307	0.014831	0.01483	8	omp	0
64	Elephant Valley	0.2	0.2	0.03688	0.016384	0.016383	8	omp	0
64	Elephant Valley	0.2	0.2	0.038759	0.013402	0.013402	8	omp	0
64	Elephant Valley	0.2	0.2	0.036437	0.013056	0.013055	8	omp	0
64	Elephant Valley	0.2	0.2	0.045524	0.019013	0.019012	8	omp	0
64	Elephant Valley	0.2	0.2	0.04469	0.015665	0.015664	8	omp	0
64	Elephant Valley	0.2	0.2	0.0937	0.027133	0.027132	16	omp	0
64	Elephant Valley	0.2	0.2	0.073723	0.022177	0.022176	16	omp	0
64	Elephant Valley	0.2	0.2	0.091711	0.028467	0.028466	16	omp	0
64	Elephant Valley	0.2	0.2	0.043663	0.007403	0.007402	16	omp	0
64	Elephant Valley	0.2	0.2	0.05057	0.015636	0.015635	16	omp	0
64	Elephant Valley	0.2	0.2	0.042449	0.006338	0.006337	16	omp	0
64	Elephant Valley	0.2	0.2	0.053975	0.020473	0.020471	16	omp	0
64	Elephant Valley	0.2	0.2	0.045302	0.009908	0.009907	16	omp	0
64	Elephant Valley	0.2	0.2	0.043604	0.007433	0.007432	16	omp	0
64	Elephant Valley	0.2	0.2	0.04515	0.009926	0.009925	16	omp	0
64	Elephant Valley	0.2	0.2	0.184775	0.020556	0.020555	32	omp	0
64	Elephant Valley	0.2	0.2	0.144018	0.021306	0.021305	32	omp	0
64	Elephant Valley	0.2	0.2	0.142913	0.017693	0.017692	32	omp	0
64	Elephant Valley	0.2	0.2	0.146535	0.017889	0.017887	32	omp	0
64	Elephant Valley	0.2	0.2	0.15991	0.021211	0.02121	32	omp	0
64	Elephant Valley	0.2	0.2	0.19128	0.030209	0.030208	32	omp	0
64	Elephant Valley	0.2	0.2	0.166197	0.022583	0.022581	32	omp	0
64	Elephant Valley	0.2	0.2	0.098392	0.012674	0.012673	32	omp	0
64	Elephant Valley	0.2	0.2	0.106856	0.01394	0.013938	32	omp	0
64	Elephant Valley	0.2	0.2	0.121445	0.015516	0.015514	32	omp	0
128	Elephant Valley	0.2	0.2	0.02465	0.024714	0.024712	1	omp	0
128	Elephant Valley	0.2	0.2	0.028372	0.075405	0.075404	1	omp	0
128	Elephant Valley	0.2	0.2	0.028819	0.057498	0.057497	1	omp	0
128	Elephant Valley	0.2	0.2	0.025975	0.03801	0.038009	1	omp	0
128	Elephant Valley	0.2	0.2	0.024245	0.024541	0.024539	1	omp	0
128	Elephant Valley	0.2	0.2	0.024123	0.040129	0.040126	1	omp	0
128	Elephant Valley	0.2	0.2	0.024183	0.043575	0.043573	1	omp	0
128	Elephant Valley	0.2	0.2	0.024337	0.04412	0.044118	1	omp	0
128	Elephant Valley	0.2	0.2	0.028097	0.052088	0.052086	1	omp	0
128	Elephant Valley	0.2	0.2	0.024448	0.044118	0.044116	1	omp	0
128	Elephant Valley	0.2	0.2	0.02876	0.041582	0.04158	2	omp	0
128	Elephant Valley	0.2	0.2	0.036263	0.045654	0.045654	2	omp	0
128	Elephant Valley	0.2	0.2	0.032965	0.032133	0.032131	2	omp	0
128	Elephant Valley	0.2	0.2	0.02898	0.038465	0.038463	2	omp	0
128	Elephant Valley	0.2	0.2	0.029798	0.030398	0.030397	2	omp	0
128	Elephant Valley	0.2	0.2	0.027792	0.021703	0.021701	2	omp	0
128	Elephant Valley	0.2	0.2	0.028114	0.029762	0.029761	2	omp	0
128	Elephant Valley	0.2	0.2	0.033377	0.033812	0.033811	2	omp	0
128	Elephant Valley	0.2	0.2	0.028359	0.027925	0.027924	2	omp	0
128	Elephant Valley	0.2	0.2	0.032354	0.029708	0.029707	2	omp	0
128	Elephant Valley	0.2	0.2	0.037745	0.026555	0.026554	4	omp	0
128	Elephant Valley	0.2	0.2	0.050409	0.037756	0.037755	4	omp	0
128	Elephant Valley	0.2	0.2	0.031066	0.029126	0.029124	4	omp	0
128	Elephant Valley	0.2	0.2	0.045293	0.029682	0.029681	4	omp	0
128	Elephant Valley	0.2	0.2	0.041891	0.030638	0.030636	4	omp	0
128	Elephant Valley	0.2	0.2	0.028984	0.024605	0.024604	4	omp	0
128	Elephant Valley	0.2	0.2	0.021132	0.013262	0.013261	4	omp	0
128	Elephant Valley	0.2	0.2	0.046865	0.041532	0.04153	4	omp	0
128	Elephant Valley	0.2	0.2	0.049646	0.037457	0.037456	4	omp	0
128	Elephant Valley	0.2	0.2	0.042849	0.029482	0.02948	4	omp	0
128	Elephant Valley	0.2	0.2	0.0544	0.021635	0.021633	8	omp	0
128	Elephant Valley	0.2	0.2	0.047529	0.021676	0.021674	8	omp	0
128	Elephant Valley	0.2	0.2	0.038191	0.021668	0.021666	8	omp	0
128	Elephant Valley	0.2	0.2	0.071896	0.029712	0.029711	8	omp	0
128	Elephant Valley	0.2	0.2	0.051954	0.019364	0.019363	8	omp	0
128	Elephant Valley	0.2	0.2	0.057332	0.026079	0.026079	8	omp	0
128	Elephant Valley	0.2	0.2	0.057597	0.029174	0.029172	8	omp	0
128	Elephant Valley	0.2	0.2	0.049989	0.023809	0.023808	8	omp	0
128	Elephant Valley	0.2	0.2	0.060806	0.029679	0.029678	8	omp	0
